Price,Type of property,City,Region,Area,Rooms,Bathrooms,Condition,Air conditioning,Garden,Furnished,Pool,Heating,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views
325000.0,Apartment,Khezama,Sousse Jaouhara,100,2,2,Good condition,yes,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no
195000.0,Apartment,Hammam El Ghezaz,Hammam El Ghezaz,95,2,1,New,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
240000.0,Apartment,La Soukra,La Soukra,72,1,1,New,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
375000.0,Apartment,Aouina,La Marsa,118,2,2,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no
450000.0,Apartment,Aouina,La Marsa,145,3,2,New,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no
370000.0,House,Cité Ons,Sakiet Ezzit,350,4,4,Good condition,no,yes,yes,no,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,no,yes,yes,no,yes,no
580000.0,Apartment,Les Jardins de Carthage,Le Kram,151,2,2,Good condition,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
130000.0,Apartment,Cité Mohamed Ali,Rades,108,2,1,Good condition,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes
230000.0,Apartment,Hammam El Ghezaz,Hammam El Ghezaz,105,2,1,New,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
370000.0,Villa,Kélibia,Kélibia,328,3,2,New,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
350000.0,House,Kélibia,Kélibia,512,2,1,New,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
595000.0,House,Djerba,Djerba,1618,4,2,Good condition,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
220000.0,Apartment,Aouina,La Marsa,90,2,1,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
350000.0,House,Ain Zaghouan Nord,La Marsa,120,2,1,Good condition,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
161650.0,Apartment,Ariana,Ariana Ville,64,1,1,New,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
550000.0,House,Djerba,Djerba,125,3,2,Good condition,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no
780000.0,Villa,Rejiche,Rejiche,510,9,4,Good condition,yes,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no
1080000.0,Villa,Hammamet,Hammamet,450,4,4,New,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no
872000.0,Villa,Sahloul,Sousse Jaouhara,600,7,4,Good condition,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
710000.0,Apartment,Ain Zaghouan Nord,La Marsa,194,3,3,New,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
320000.0,Apartment,Aouina,La Marsa,125,2,1,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
2000000.0,Villa,Les Jardins de Carthage,Le Kram,353,5,4,Good condition,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
1350000.0,Villa,Hammamet Nord,Hammamet,660,3,3,New,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no
520000.0,Apartment,Cité Ennasr 2,Ariana Ville,156,3,2,New,yes,no,no,no,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
750000.0,Apartment,Hammamet Nord,Hammamet,127,2,2,New,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes
480000.0,Apartment,Les Jardins d'El Menzah 2,Ariana Ville,162,3,2,New,yes,no,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no
800000.0,Villa,El Manar 1,El Menzah,541,4,1,Good condition,yes,yes,no,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
770000.0,Villa,La Soukra,La Soukra,205,4,1,Good condition,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
320000.0,House,Midoune,Midoun,400,3,2,New,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
670000.0,House,Cité el Ghazela,Raoued,450,3,1,Good condition,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
290000.0,House,Chott Meriem,Akouda,573,2,1,New,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
450000.0,Villa,Bizerte,Bizerte Nord,274,4,2,New,yes,yes,no,no,yes,yes,no,no,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,yes,yes
460000.0,Apartment,Hammamet Nord,Hammamet,135,2,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no
285000.0,Apartment,Aouina,La Marsa,105,1,1,Good condition,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
1100000.0,House,Bellevue,El Ouardia,480,5,3,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
350000.0,Villa,Hammam El Ghezaz,Hammam El Ghezaz,300,2,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
650000.0,Villa,Kélibia,Kélibia,490,3,1,New,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
620299.0,Villa,Soliman,Soliman,460,10,4,Good condition,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
486000.0,Apartment,Sousse Corniche,Sousse Corniche,119,3,2,Good condition,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
951000.0,Villa,Sahloul,Sousse Jaouhara,640,7,3,Good condition,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
200000.0,Apartment,Hammam Sousse,Hammam Sousse,90,2,1,Good condition,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
351000.0,Apartment,Avenue Khezama,Avenue Khezama,117,2,1,Good condition,yes,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
751000.0,Villa,Bouhssina,Sousse Ville,370,5,2,Good condition,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
290000.0,Apartment,Hammamet Nord,Hammamet,96,2,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
230000.0,Apartment,Aouina,La Marsa,90,2,1,Good condition,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no
960000.0,Villa,Hammamet,Hammamet,930,4,1,New,yes,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
1045000.0,Villa,Hammamet,Hammamet,397,4,4,New,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no
200000.0,House,Ezzouhour 5,El Hrairia,200,2,1,Good condition,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
360000.0,Apartment,Ariana,Ariana Ville,140,4,2,Good condition,yes,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no
1200000.0,Villa,La Soukra,La Soukra,445,4,3,Good condition,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no
880000.0,Apartment,Les Jardins de Carthage,Le Kram,160,3,2,New,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
577000.0,Apartment,Les Jardins de Carthage,Le Kram,104,2,1,New,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
290000.0,Villa,Bhar Lazreg,La Marsa,190,4,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
209000.0,Apartment,Aouina,La Marsa,70,1,1,New,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
408000.0,Apartment,Sahloul,Sousse Ville,151,3,2,New,yes,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no
220000.0,Apartment,Kélibia,Kélibia,100,3,1,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
85000.0,House,Menzel Bourguiba,Menzel Bourguiba,470,4,1,Due for reform,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
180000.0,Apartment,La Manouba,La Manouba,96,2,1,Good condition,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
250000.0,House,El Kabaria 4,El Kabaria,150,4,3,Good condition,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1300000.0,Villa,Kélibia,Kélibia,600,5,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
895000.0,Apartment,Hammamet Nord,Hammamet,164,3,3,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,yes
320000.0,House,Hammamet Sud,Hammamet,200,2,1,New,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
250000.0,House,Kalâa Kebira,Kalâa Kebira,400,4,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
380000.0,Apartment,Cité El Wafa,Nabeul,124,3,1,New,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
380000.0,Apartment,Cité El Wafa,Nabeul,128,3,1,New,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
310000.0,Apartment,Cité El Wafa,Nabeul,118,2,1,New,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no
270000.0,House,Hammamet,Hammamet,200,3,1,Good condition,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
550000.0,Villa,Hammamet,Hammamet,200,3,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
365000.0,Apartment,Hammamet,Hammamet,142,3,2,Good condition,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
370000.0,Villa,Hammamet,Hammamet,160,4,3,Good condition,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
530000.0,Villa,Hammamet,Hammamet,600,4,1,Good condition,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
1290000.0,House,La Medina,La Medina,267,4,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
490000.0,Apartment,Nabeul,Nabeul,175,3,2,New,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
2900000.0,Villa,Hammamet Nord,Hammamet,521,12,6,Good condition,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
1800000.0,Villa,Hammamet,Hammamet,458,23,25,Good condition,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
420000.0,Villa,Hammamet,Hammamet,400,4,3,Good condition,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no
1180000.0,House,Sidi Bousaid,Carthage,257,6,3,Due for reform,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
500002.0,Apartment,Avenue Khezama,Avenue Khezama,210,2,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
630000.0,Apartment,Lebna,Sousse Jaouhara,200,3,1,New,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
350000.0,Apartment,El Kantaoui,Hammam Sousse,68,1,1,New,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
990000.0,Villa,Hammamet Sud,Hammamet,1000,4,2,New,yes,yes,yes,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
350000.0,Apartment,Les Jardins d'El Menzah 1,Ariana Ville,139,2,1,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no
430000.0,Apartment,Sahloul,Sousse Jaouhara,117,3,2,Good condition,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,yes
780000.0,Villa,Bizerte Le Corniche,Bizerte Nord,600,5,3,Good condition,yes,yes,no,no,yes,no,yes,no,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes
235000.0,Apartment,Nouvelle Medina,Nouvelle Medina,128,3,2,Good condition,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no
1000000.0,Villa,Hammamet,Hammamet,310,4,2,Good condition,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
190000.0,Apartment,Cité Ennasr 2,Ariana Ville,59,1,1,Good condition,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
650000.0,Apartment,La Goulette Casino,La Goulette,100,2,1,Due for reform,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes
1900000.0,Villa,Aouina,La Marsa,700,4,4,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1800000.0,Villa,Hammamet Nord,Hammamet,720,4,2,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
380000.0,House,Hammamet Sud,Hammamet,348,3,2,New,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
475000.0,Apartment,Hammamet Sud,Hammamet,132,2,2,New,no,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
1320000.0,House,El Aouina,El Aouina,625,7,2,Good condition,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no
850000.0,Villa,Gammarth,La Marsa,320,6,3,Good condition,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no
1400000.0,Villa,La Soukra,La Soukra,614,5,4,New,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,no
480000.0,House,Hammamet,Hammamet,320,6,3,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
370000.0,House,Sidi Daoued,La Marsa,336,5,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1150000.0,Villa,Rades Mongil,Rades,840,5,3,Due for reform,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
65000.0,House,Sijoumi,Sijoumi,96,3,1,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
330000.0,Apartment,Sahloul,Sousse Ville,160,3,1,Good condition,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
795000.0,Apartment,Les Jardins de Carthage,Le Kram,162,3,2,New,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
1290000.0,Villa,Yasmine Hammamet,Hammamet,460,5,2,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
330000.0,Villa,Sfax Sud,Sfax Sud,874,5,2,New,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no
650000.0,Villa,Kélibia,Kélibia,250,5,2,New,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
500000.0,Apartment,Les Berges Du Lac 2,La Marsa,90,2,1,Good condition,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no
1350000.0,Villa,La Soukra,La Soukra,940,4,3,Good condition,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
495000.0,House,Hammamet Nord,Hammamet,210,5,3,Good condition,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no
860000.0,Villa,Aouina,La Marsa,345,6,4,New,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no
695000.0,House,Hammamet,Hammamet,800,5,4,Good condition,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
430000.0,House,Houmt Souk,Houmt Souk,1800,4,2,Good condition,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1000000.0,Villa,Zone Touristique,Tabarka,887,3,2,Good condition,yes,no,no,yes,yes,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes
330000.0,Apartment,Cité El Wafa,Nabeul,97,2,1,Good condition,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no
185000.0,Apartment,Kélibia,Kélibia,110,2,1,New,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
150000.0,Apartment,Kélibia,Kélibia,100,2,1,New,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no
950000.0,Villa,Sahloul,Sousse Ville,423,4,3,Good condition,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
983000.0,Apartment,Les Berges Du Lac 2,La Marsa,191,4,3,Good condition,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
710000.0,Apartment,Les Berges Du Lac 2,La Marsa,139,2,2,Good condition,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
650000.0,House,Cité Ettadhamen,Ettadhamen,250,9,6,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
220000.0,Apartment,La Soukra,La Soukra,44,1,1,New,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no
850000.0,Apartment,La Soukra,La Soukra,220,3,2,Good condition,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
650000.0,Apartment,La Soukra,La Soukra,240,4,3,Good condition,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
1900000.0,Villa,Aouina,La Marsa,761,15,6,Good condition,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
585000.0,House,Hammamet,Hammamet,310,6,3,Good condition,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
860000.0,House,Rommana,El Omrane Superieur,549,6,3,Due for reform,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no
440000.0,Apartment,Aouina,La Marsa,160,3,2,Good condition,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
220000.0,Apartment,Nouvelle Medina,Nouvelle Medina,121,2,1,Good condition,yes,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no
250000.0,House,Hammamet,Hammamet,180,4,2,Good condition,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
470000.0,Apartment,Les Jardins d'El Menzah 2,Ariana Ville,158,3,1,Good condition,yes,no,no,no,yes,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no
360000.0,Apartment,Les Jardins d'El Menzah 2,Ariana Ville,140,3,1,Good condition,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
250000.0,Villa,La Soukra,La Soukra,150,4,2,Due for reform,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1060000.0,Villa,La Soukra,La Soukra,245,4,3,New,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes,yes,no,no,yes,no
1080000.0,Villa,Chotrana 3,La Soukra,501,3,3,New,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
650000.0,Villa,Cité el Ghazela,Raoued,270,3,2,Good condition,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,no,yes,no
2600000.0,Villa,Sidi Frej,La Soukra,550,6,2,Good condition,yes,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
1250000.0,Villa,La Soukra,La Soukra,420,9,5,Good condition,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
120000.0,Apartment,Cité Ibn Khaldoun,Cité Ibn Khaldoun,100,3,1,Good condition,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
270000.0,Villa,Kélibia,Kélibia,250,2,1,New,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
375000.0,Villa,Hammamet,Hammamet,311,4,3,New,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
600000.0,House,Hammamet,Hammamet,75,2,1,Good condition,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
290000.0,Apartment,Hammamet Nord,Hammamet,100,1,1,New,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
375000.0,Apartment,Les Berges Du Lac 2,La Marsa,81,1,1,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no
780000.0,Villa,Hammamet Sud,Hammamet,566,3,3,New,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no
300000.0,Apartment,El Manar 2,El Menzah,132,3,1,Due for reform,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
400000.0,Apartment,Chotrana 1,La Soukra,127,2,2,New,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no
295000.0,Apartment,Aouina,La Marsa,132,3,2,Good condition,no,no,no,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no
880000.0,Apartment,Les Berges Du Lac 1,La Marsa,110,2,2,Good condition,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
540000.0,House,La Medina,La Medina,441,7,3,Due for reform,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
3800000.0,Villa,Les Berges Du Lac 2,La Marsa,500,6,5,Good condition,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
110000.0,Apartment,Le Kram,Le Kram,60,2,1,Good condition,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
1750000.0,Villa,Hammamet Nord,Hammamet,400,4,4,New,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,yes
1250000.0,House,El Menzah 5,Ariana Ville,586,7,4,Due for reform,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
990000.0,House,Hammamet,Hammamet,276,7,2,New,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
450000.0,Villa,Hammamet,Hammamet,362,3,2,Good condition,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
911580.0,Apartment,Hammamet Nord,Hammamet,344,4,3,Good condition,yes,no,no,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no
2500000.0,Villa,Hammamet,Hammamet,1000,4,4,Good condition,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no
1500000.0,Villa,El Haouaria,El Haouaria,1550,2,3,Good condition,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
2200000.0,Villa,Hammamet,Hammamet,1200,4,4,Good condition,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no
1300000.0,Villa,Hammamet,Hammamet,500,4,4,Good condition,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no
1200000.0,Villa,Hammamet,Hammamet,500,4,4,Good condition,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes
555000.0,Apartment,Les Jardins de Carthage,Le Kram,152,4,1,New,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
480000.0,Villa,Midoune,Midoun,125,3,2,New,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no
